Tract Number,Mean Age,Latitude,Longitude,GEOID
5741,42.6,33.8910355,-118.3042245,1400000US06037603006
574201,43.6,33.88692,-118.2954995,1400000US06037603101
574202,38.1,33.877144,-118.295371,1400000US06037603102
5743,37.5,33.869186,-118.2998365,1400000US06037603200
5744,41.5,33.8843295,-118.3064395,1400000US06037603301
5745,45.3,33.877386,-118.306193,1400000US06037603302
574602,52.5,33.8932645,-118.313471,1400000US06037603400
5748,41.8,33.898302,-118.3199915,1400000US06037603500
574901,40.4,33.888753,-118.3221555,1400000US06037603600
574902,22.9,33.885925,-118.335435,1400000US06037603702
575001,33,33.898292,-118.339779,1400000US06037603703
575002,38.5,33.8982975,-118.330837,1400000US06037603704
575101,28.2,33.898542,-118.348093,1400000US06037603801
575102,33.8,33.890992,-118.348088,1400000US06037603802
575103,32.9,33.8948405,-118.360618,1400000US06037603900
575201,30.4,33.8837445,-118.356835,1400000US06037604001
575202,31.2,33.8765055,-118.3568285,1400000US06037604002
5753,27.5,33.880805,-118.34807,1400000US06037604100
575401,27.9,33.741006,-118.302932,1400000US06037609900
575402,29.3,33.9275455,-118.4037575,1400000US06037620001
575801,30.4,33.91999,-118.4047515,1400000US06037620002
575802,28.5,33.927506,-118.4199925,1400000US06037620101
575803,35.2,33.9199625,-118.418878,1400000US06037620102
575901,29.1,33.90297816,-118.4197145,1400000US06037620201
575902,34.7,33.897189,-118.4043155,1400000US06037620301
576001,38.9,33.8930745,-118.4029825,1400000US06037620303
5762,38.1,33.89289461,-118.4143834,1400000US06037620305
576301,34.6,33.894625,-118.3873925,1400000US06037620400
576302,30.1,33.887363,-118.3700055,1400000US06037620501
576401,31.7,33.8764805,-118.365622,1400000US06037620521
576402,27.8,33.8764625,-118.374998,1400000US06037620522
576403,30.2,33.869829,-118.362536,1400000US06037620601
576501,34,33.8633335,-118.3630525,1400000US06037620602
576502,32,33.8691805,-118.382039,1400000US06037620701
576503,34.9,33.861085,-118.3796415,1400000US06037620702
576601,41.3,33.8800905,-118.387312,1400000US06037620800
576602,36.5,33.882237,-118.4018225,1400000US06037620901
5767,43.5,33.8813737,-118.4072397,1400000US06037620904
576801,35.9,33.8701875,-118.3941825,1400000US06037621001
576802,37.6,33.8696538,-118.4050238,1400000US06037621002
576901,33.8,33.8695295,-118.4012875,1400000US06037621004
576903,33.2,33.860177,-118.388831,1400000US06037621102
576904,33.3,33.85822473,-118.39661,1400000US06037621104
5770,33.5,33.8500655,-118.3831365,1400000US06037621201
5771,35.2,33.846546,-118.393796,1400000US06037621204
5772,41.1,33.835159,-118.379359,1400000US06037621301
5773,40,33.835432,-118.388025,1400000US06037621324
5774,42,33.82188797,-118.3882982,1400000US06037621326
577501,56.9,33.8222325,-118.3792945,1400000US06037621400
577504,52.5,33.8799285,-118.3199695,1400000US06037650001
577602,53.4,33.8763935,-118.339968,1400000US06037650003
577604,53.4,33.8778065,-118.3307945,1400000US06037650004
577605,55.2,33.866448,-118.317788,1400000US06037650101
577606,36.5,33.8687585,-118.3342225,1400000US06037650102
5777,34,33.867113,-118.32676,1400000US06037650200
5778,33.8,33.86746,-118.351318,1400000US06037650300
5779,47.3,33.844669,-118.3410885,1400000US06037650401
5780,33.1,33.853453,-118.3594535,1400000US06037650501
5781,19.6,33.8534285,-118.3701455,1400000US06037650502
5990,46.5,33.8430865,-118.362272,1400000US06037650602
5991,25.6,33.8431555,-118.36973,1400000US06037650603
6001,32.9,33.84034,-118.349129,1400000US06037650604
600201,26.8,33.845876,-118.349133,1400000US06037650605
600202,31.2,33.8313195,-118.353571,1400000US06037650701
600302,39.6,33.832556,-118.367489,1400000US06037650702
600303,30,33.8266215,-118.3366605,1400000US06037650800
600304,30.6,33.8351275,-118.318833,1400000US06037650901
6004,44.5,33.824236,-118.3187445,1400000US06037650902
600501,39.7,33.8111705,-118.314085,1400000US06037651001
600601,48,33.814399,-118.324082,1400000US06037651002
600602,29.2,33.806877,-118.338471,1400000US06037651101
600702,43.2,33.8200495,-118.3453865,1400000US06037651102
600703,45.6,33.8205315,-118.367129,1400000US06037651201
600704,49.2,33.8210435,-118.355335,1400000US06037651221
600801,46.8,33.8127245,-118.360268,1400000US06037651222
600802,51.2,33.8061,-118.370769,1400000US06037651302
600902,37.5,33.8116915,-118.381965,1400000US06037651304
600911,40.7,33.7862665,-118.3340915,1400000US06037651401
600912,34.7,33.796968,-118.3450715,1400000US06037651402
601001,38.6,33.8027475,-118.3183505,1400000US06037670001
601002,35.9,33.7953365,-118.312963,1400000US06037670002
6011,34.5,33.797717,-118.3226775,1400000US06037670003
601202,34.9,33.7824185,-118.318576,1400000US06037670100
601211,30.4,33.7777515,-118.339328,1400000US06037670201
601212,31.6,33.786898,-118.3573095,1400000US06037670202
601301,45,33.79768677,-118.379741,1400000US06037670324
601302,34.7,33.785452,-118.4028895,1400000US06037670326
601303,32.3,33.77355,-118.416007,1400000US06037670328
601401,40.8,33.7766755,-118.3693285,1400000US06037670403
601402,38.9,33.7682385,-118.374157,1400000US06037670405
601501,28.6,33.763222,-118.3859975,1400000US06037670406
601502,32.7,33.7723545,-118.3857375,1400000US06037670407
6016,37.3,33.7858915,-118.3789685,1400000US06037670411
6017,29.2,33.771989,-118.397256,1400000US06037670413
601801,31.8,33.755584,-118.4064862,1400000US06037670416
601802,31.6,33.760874,-118.347924,1400000US06037670500
6019,32.8,33.74274308,-118.3714756,1400000US06037670602
602002,31,33.7630595,-118.3098,1400000US06037670701
602003,34.1,33.7513725,-118.3285275,1400000US06037670702
602103,30.6,34.092577,-118.352461,1400000US06037700101
602104,31.6,34.0889685,-118.3524115,1400000US06037700102
602105,37.3,34.0924555,-118.365232,1400000US06037700200
602106,32.7,34.091624,-118.3731165,1400000US06037700300
602201,33.5,34.08295,-118.3800135,1400000US06037700400
602202,44.6,34.087219,-118.389563,1400000US06037700501
602301,36,34.089894,-118.3803515,1400000US06037700502
602302,38.6,34.0920565,-118.40138,1400000US06037700600
602402,33.5,34.0793195,-118.4153425,1400000US06037700700
602403,32.6,34.0741065,-118.400005,1400000US06037700801
602404,33.8,34.0681835,-118.3809795,1400000US06037700802
602504,30.4,34.0620675,-118.3809415,1400000US06037700901
602505,30.1,34.0620455,-118.3944075,1400000US06037700902
602506,31.2,34.05987,-118.406709,1400000US06037701000
602507,30.2,34.057384,-118.4572585,1400000US06037701100
602510,27.9,34.041316,-118.4938655,1400000US06037701201
602511,29.5,34.033922,-118.489809,1400000US06037701202
602512,34,34.0274135,-118.497829,1400000US06037701302
602513,34.2,34.03082958,-118.5060219,1400000US06037701304
602601,42.3,34.020408,-118.5020564,1400000US06037701402
602602,42.4,34.0281575,-118.49041,1400000US06037701501
6027,41.9,34.025441,-118.4872355,1400000US06037701502
602801,33.3,34.0389605,-118.479277,1400000US06037701601
602802,38.2,34.0350165,-118.475432,1400000US06037701602
6029,33.9,34.032321,-118.4722855,1400000US06037701701
603004,39.5,34.022751,-118.4840745,1400000US06037701702
603005,30.4,34.0277085,-118.464933,1400000US06037701801
603006,44.8,34.0191465,-118.4788215,1400000US06037701802
603007,35.3,34.01386615,-118.4928698,1400000US06037701902
603008,40.8,34.00604515,-118.4847132,1400000US06037702002
603101,39.1,34.00117824,-118.478873,1400000US06037702102
603102,40.4,34.0134445,-118.4732815,1400000US06037702201
6032,51.6,34.0083865,-118.467534,1400000US06037702202
603301,45.5,34.0182585,-118.4559935,1400000US06037702300
603302,50.7,34.0262285,-118.3839635,1400000US06037702400
6034,44.8,34.014408,-118.3973335,1400000US06037702501
6035,40.2,34.011914,-118.384386,1400000US06037702502
6036,45.4,33.9952635,-118.395285,1400000US06037702600
603702,48.3,34.006574,-118.402252,1400000US06037702700
603703,42.4,34.010849,-118.410408,1400000US06037702801
603705,29.5,34.0059345,-118.4153575,1400000US06037702802
603706,29.9,33.995268,-118.4328335,1400000US06037702803
603801,34.9,33.9753235,-118.4478695,1400000US06037702901
603802,37.9,33.994652,-118.384058,1400000US06037703001
603901,37.5,33.9874395,-118.373906,1400000US06037703002
603902,30.9,33.9938635,-118.354966,1400000US06037703100
604001,35.4,33.9983555,-118.3403905,1400000US06037703200
604002,37.7,34.1354985,-118.6295565,1400000US06037800101
604101,32.3,34.105487,-118.6313095,1400000US06037800102
604102,36.4,34.111882,-118.6724855,1400000US06037800202
6042,35.6,34.162707,-118.6715635,1400000US06037800203
6099,45.9,34.146393,-118.663627,1400000US06037800204
620001,39.1,34.150914,-118.780558,1400000US06037800324
620002,36.7,34.142043,-118.818764,1400000US06037800325
620101,36.5,34.118765,-118.824471,1400000US06037800326
620102,35.9,34.1554385,-118.744946,1400000US06037800327
620201,34.8,34.1532245,-118.716794,1400000US06037800328
620301,44,34.125924,-118.741482,1400000US06037800329
620303,45,34.0909385,-118.7600245,1400000US06037800330
620305,42.6,34.158577,-118.8018845,1400000US06037800331
6204,42.7,34.1610355,-118.7705735,1400000US06037800332
620501,39.4,34.065344,-118.8552812,1400000US06037800406
620521,33.7,34.02294,-118.7999009,1400000US06037800408
620522,36.4,34.0581495,-118.7420335,1400000US06037800410
620601,38.7,34.0557665,-118.6751869,1400000US06037800504
620602,46.9,34.05990591,-118.6102825,1400000US06037800506
620701,39.8,34.690623,-117.773664,1400000US06037900102
620703,37.3,34.6312205,-117.845138,1400000US06037900103
620704,35.6,34.587324,-117.844901,1400000US06037900104
620801,43.9,34.7010005,-117.961077,1400000US06037900201
620802,37,34.7338375,-118.0937835,1400000US06037900300
620901,48,34.6822275,-118.123596,1400000US06037900501
620904,44.2,34.6605065,-118.0957095,1400000US06037900504
621001,43.5,34.682288,-118.1080695,1400000US06037900505
621005,42.4,34.682332,-118.0991665,1400000US06037900506
621102,42,34.6788835,-118.085749,1400000US06037900507
621104,34,34.678919,-118.0679485,1400000US06037900508
621201,41.3,34.7114195,-118.121494,1400000US06037900602
621204,46.2,34.7043045,-118.085977,1400000US06037900605
621301,43.1,34.7003925,-118.124863,1400000US06037900606
621324,43.8,34.693862,-118.124286,1400000US06037900607
621326,46.3,34.6968125,-118.1081615,1400000US06037900608
6214,40.2,34.7041855,-118.099231,1400000US06037900609
650001,44.6,34.682124,-118.14029,1400000US06037900701
650003,39.3,34.682113,-118.156743,1400000US06037900703
650004,38.1,34.6603865,-118.137914,1400000US06037900704
650101,47,34.66033,-118.1566475,1400000US06037900705
650102,40.1,34.7113425,-118.157119,1400000US06037900803
6502,40.8,34.7113085,-118.142751,1400000US06037900804
6503,42.9,34.6966695,-118.156998,1400000US06037900805
650401,43.5,34.6966605,-118.141453,1400000US06037900806
650501,44.8,34.762262,-118.2328575,1400000US06037900900
650502,45.3,34.69674,-118.227897,1400000US06037901003
650603,47.9,34.689439,-118.210091,1400000US06037901004
650604,35.9,34.652975,-118.1834535,1400000US06037901007
650605,35.7,34.6966705,-118.174692,1400000US06037901008
650606,37.4,34.682112,-118.174692,1400000US06037901009
650607,35.5,34.6675115,-118.19239,1400000US06037901010
650701,44.8,34.6675775,-118.1745715,1400000US06037901011
650702,43.6,34.6602485,-118.2274505,1400000US06037901101
650801,48.1,34.660235,-118.2099685,1400000US06037901102
650802,36.7,34.6746975,-118.2828485,1400000US06037901205
650901,45,34.7315285,-118.609312,1400000US06037901209
650903,33.8,34.6737525,-118.3836475,1400000US06037901210
650904,39.9,34.6249465,-118.305774,1400000US06037901213
651001,44.8,34.602258,-117.9288635,1400000US06037910001
651002,42.4,34.532019,-117.919491,1400000US06037910002
651101,42,34.6128065,-118.045045,1400000US06037910101
651102,47.5,34.6165185,-118.1332205,1400000US06037910201
651201,46.8,34.626194,-118.1788455,1400000US06037910202
651221,35.4,34.530174,-118.1365825,1400000US06037910205
651222,36.7,34.5868255,-118.2268865,1400000US06037910206
651302,49.5,34.594402,-118.172876,1400000US06037910207
651304,46,34.598115,-118.156459,1400000US06037910208
651401,53.7,34.603833,-118.1966305,1400000US06037910209
651402,38.2,34.6157635,-118.1969445,1400000US06037910210
670001,46.5,34.638321,-118.2218425,1400000US06037910301
670002,43.3,34.620746,-118.2219715,1400000US06037910302
670003,41.7,34.5725535,-118.1501985,1400000US06037910401
670101,35,34.583354,-118.1255555,1400000US06037910402
670102,37.5,34.5765425,-118.1249295,1400000US06037910403
670201,48,34.565246,-118.1241,1400000US06037910404
670202,49.2,34.5799625,-118.1130105,1400000US06037910501
670324,51,34.58003,-118.10081,1400000US06037910502
670326,53.6,34.568302,-118.105125,1400000US06037910504
670328,50.6,34.563778,-118.103584,1400000US06037910505
670405,53,34.5836105,-118.076306,1400000US06037910601
670406,51.1,34.5764565,-118.080694,1400000US06037910602
670407,44,34.565435,-118.0850595,1400000US06037910603
670413,49.4,34.569375,-118.0672205,1400000US06037910605
670416,47.9,34.5618675,-118.06729,1400000US06037910606
670417,50,34.568801,-118.0183425,1400000US06037910705
670418,49.5,34.550485,-118.009319,1400000US06037910706
6705,55.1,34.543249,-118.098902,1400000US06037910707
670603,52.6,34.524328,-118.044247,1400000US06037910709
670604,52.5,34.569155,-118.05615,1400000US06037910711
670701,50.3,34.550398,-118.0517435,1400000US06037910712
670702,51.7,34.5727205,-118.0399375,1400000US06037910713
700101,36.4,34.561705,-118.03843,1400000US06037910714
700102,40.3,34.552996,-118.072164,1400000US06037910715
7002,36.2,34.5464265,-118.072453,1400000US06037910716
7003,43.3,34.528856,-118.187391,1400000US06037910804
7004,40.8,34.46611,-118.2253525,1400000US06037910805
700501,42.6,34.44052,-118.410871,1400000US06037910807
700502,40.7,34.4567225,-118.3925185,1400000US06037910808
7006,46.4,34.407322,-118.399898,1400000US06037910809
7007,47.8,34.45705,-118.360889,1400000US06037910810
700801,54.5,34.429045,-118.186203,1400000US06037910811
700802,45.8,34.500557,-118.0739195,1400000US06037910812
700901,36.4,34.5149,-118.3077005,1400000US06037910813
700902,45.1,34.4802325,-117.84332,1400000US06037911001
7010,50.6,34.537969,-118.41508,1400000US06037920011
701201,49.5,34.602204,-118.370304,1400000US06037920012
701202,43.7,34.4322485,-118.514551,1400000US06037920013
701302,41,34.4718625,-118.527824,1400000US06037920015
701304,43.3,34.463734,-118.520167,1400000US06037920016
701402,46.2,34.442725,-118.526151,1400000US06037920017
701501,37.7,34.4558485,-118.52964,1400000US06037920018
701502,43.2,34.4698725,-118.485244,1400000US06037920020
701601,43.9,34.4214975,-118.4905135,1400000US06037920023
701602,37.1,34.475127,-118.42794,1400000US06037920026
701701,42.4,34.4364445,-118.4883265,1400000US06037920028
701702,32.8,34.4299325,-118.485735,1400000US06037920029
701801,36,34.415315,-118.487947,1400000US06037920030
701802,37.3,34.3954795,-118.4803145,1400000US06037920031
701902,36.6,34.458264,-118.466239,1400000US06037920032
702002,39.9,34.460462,-118.4328125,1400000US06037920033
702102,43.1,34.436949,-118.4510885,1400000US06037920034
702201,39.1,34.419514,-118.4632135,1400000US06037920035
702202,40.5,34.419943,-118.4750645,1400000US06037920036
7023,41.9,34.4144835,-118.4485455,1400000US06037920037
7024,38.1,34.4248795,-118.44721,1400000US06037920038
702501,36.9,34.4217055,-118.4383615,1400000US06037920039
702502,51.7,34.4376675,-118.4294815,1400000US06037920040
7026,50.4,34.418503,-118.434593,1400000US06037920041
7027,45,34.3938205,-118.4701755,1400000US06037920042
702801,40.8,34.39599,-118.4534165,1400000US06037920043
702802,38.4,34.443157,-118.516583,1400000US06037920044
702803,43.8,34.453296,-118.516716,1400000US06037920045
7029,39.2,34.6130265,-118.5884185,1400000US06037920102
703002,45.9,34.565251,-118.722532,1400000US06037920104
703003,37.7,34.4431575,-118.666036,1400000US06037920106
7031,52.7,34.4512955,-118.580658,1400000US06037920107
7032,50.1,34.448999,-118.563623,1400000US06037920108
800101,47.2,34.456252,-118.550261,1400000US06037920109
800103,43.2,34.446814,-118.5447345,1400000US06037920110
800104,46.5,34.451756,-118.5384995,1400000US06037920111
800202,49.1,34.435109,-118.538718,1400000US06037920112
800204,54.4,34.4320305,-118.5670465,1400000US06037920114
800205,33.3,34.428275,-118.5498565,1400000US06037920115
800206,47,34.4830095,-118.6364085,1400000US06037920116
800324,47.9,34.4585725,-118.624566,1400000US06037920118
800325,49.7,34.4642225,-118.6428175,1400000US06037920119
800328,37.2,34.4679205,-118.594791,1400000US06037920200
800333,37.9,34.315107,-118.605768,1400000US06037920303
800334,43.6,34.357038,-118.529646,1400000US06037920312
800335,54.2,34.3707695,-118.552617,1400000US06037920313
800336,34.2,34.4044665,-118.520954,1400000US06037920314
800337,36.6,34.3842535,-118.549422,1400000US06037920322
800338,46.3,34.364177,-118.6077495,1400000US06037920326
800406,54.2,34.416139,-118.5715565,1400000US06037920328
800410,20.4,34.4111205,-118.5512305,1400000US06037920329
800411,48,34.403578,-118.5636845,1400000US06037920330
800412,49.9,34.3965195,-118.5461425,1400000US06037920331
800504,46.5,34.3818215,-118.514898,1400000US06037920332
800506,55.6,34.3872515,-118.5594415,1400000US06037920334
900102,54.3,34.385239,-118.534828,1400000US06037920336
900103,33.5,34.373884,-118.5145465,1400000US06037920337
900104,34.5,34.386701,-118.601166,1400000US06037920338
900301,20.9,34.4151555,-118.6238155,1400000US06037920339
900501,33.1,34.2419535,-118.119012,1400000US06037930101
900504,29.4,34.340966,-118.294994,1400000US06037930200
900505,37.5,34.2947535,-117.913563,1400000US06037930301
900506,35.8,34.199424,-118.3594925,1400000US06037980001
900508,29.6,33.809244,-118.241188,1400000US06037980002
900509,28.8,34.7929935,-117.957417,1400000US06037980003
900510,29.4,34.6312145,-118.084388,1400000US06037980004
900602,31.2,33.852811,-118.3306995,1400000US06037980005
900606,28,33.808542,-118.087881,1400000US06037980006
900607,30.8,33.7633785,-118.1035825,1400000US06037980007
900608,37.6,34.207747,-118.490984,1400000US06037980008
900609,28.9,34.136859,-118.3012315,1400000US06037980009
900610,37.9,34.081932,-118.238222,1400000US06037980010
900611,24,33.9163945,-118.3853095,1400000US06037980013
900701,34,33.7950245,-118.240815,1400000US06037980014
900703,34.1,33.778611,-118.295234,1400000US06037980015
900704,27.8,33.814878,-118.1572775,1400000US06037980018
900705,34.9,34.0891725,-118.5518725,1400000US06037980019
900804,30.1,34.2242935,-118.305462,1400000US06037980020
900805,39.4,34.2656655,-118.368858,1400000US06037980021
900806,40.1,34.3001055,-118.485019,1400000US06037980022
900807,32.3,34.2324115,-118.6281115,1400000US06037980023
900808,27.9,34.1733255,-118.4930155,1400000US06037980024
900901,30.3,33.841065,-118.2386745,1400000US06037980025
900902,54.1,34.2727625,-118.2952615,1400000US06037980026
901003,38.6,33.93683848,-118.4083005,1400000US06037980028
901007,41.7,33.9090245,-118.412818,1400000US06037980030
901008,36.2,33.73751,-118.2614255,1400000US06037980031
901009,39.7,34.16246691,-118.4138645,1400000US06037124700
901010,32.4,33.89910286,-117.9936485,1400000US06037503801
901011,36.1,33.8119735,-118.0786525,1400000US06037573902
901012,36.2,33.76598015,-118.1707793,1400000US06037576602
901013,39,33.3888135,-118.4235526,1400000US06037599100
901014,34.2,33.75135147,-118.216154,1400000US06037980033
901101,35,33.72311941,-118.2034005,1400000US06037990300
901102,40.5,,,
901209,45.5,,,
901210,48.5,,,
901214,35.3,,,
901215,45.5,,,
901216,38.2,,,
901217,51.9,,,
901218,42.8,,,
9013,30.4,,,
910002,33.8,,,
910210,35.7,,,
910211,36.7,,,
910212,47.6,,,
910213,30.5,,,
910214,33.9,,,
910215,36.5,,,
910216,27.9,,,
910217,32.9,,,
910218,40.4,,,
910301,48.2,,,
910302,40.5,,,
910401,35.2,,,
910404,34.2,,,
910405,25.8,,,
910501,25.8,,,
910502,31.7,,,
910504,31.2,,,
910505,28.8,,,
910601,28.3,,,
910602,29.3,,,
910605,29.9,,,
910606,28.3,,,
910607,32.8,,,
910608,33.1,,,
910706,29.3,,,
910707,29.6,,,
910709,37.8,,,
910712,38.5,,,
910713,30.2,,,
910714,29.8,,,
910715,35.1,,,
910716,31.8,,,
910717,36.3,,,
910718,31.5,,,
910719,31.7,,,
910720,38.9,,,
910721,29.9,,,
910804,48.9,,,
910807,39.3,,,
910808,39.4,,,
910809,48.3,,,
910810,37.1,,,
910814,49,,,
910815,46.1,,,
911001,49.9,,,
9111,30.4,,,
920013,34,,,
920015,39.4,,,
920016,41,,,
920017,37.1,,,
920018,43.8,,,
920020,41.6,,,
920028,35.2,,,
920029,37.1,,,
920030,39.9,,,
920031,53.1,,,
920034,37.5,,,
920035,34.6,,,
920038,29.4,,,
920039,40,,,
920040,38.8,,,
920041,26.9,,,
920042,34.3,,,
920043,36.5,,,
920044,37,,,
920045,39.8,,,
920046,33.2,,,
920047,25,,,
920048,38.6,,,
920049,39.7,,,
920050,44.8,,,
920102,35.5,,,
920104,40,,,
920106,34.3,,,
920109,42.3,,,
920110,41.4,,,
920111,40.1,,,
920112,44.9,,,
920114,30.3,,,
920115,40.3,,,
920116,39.1,,,
920118,38.1,,,
920119,42.8,,,
920120,33.5,,,
920121,35.4,,,
9202,31.5,,,
920303,34.5,,,
920312,31.5,,,
920313,40.6,,,
920314,38.9,,,
920322,42.6,,,
920326,44,,,
920328,40,,,
920329,39.6,,,
920330,54.8,,,
920331,38.9,,,
920332,26,,,
920334,40.7,,,
920338,38.5,,,
920339,35.9,,,
920340,30.3,,,
920341,24,,,
920342,27.7,,,
920343,30,,,
9304,47.1,,,
980001,-,,,
980002,-,,,
980003,-,,,
980004,-,,,
980005,-,,,
980006,-,,,
980007,-,,,
980008,10,,,
980009,21.5,,,
980010,57.3,,,
980011,19,,,
980012,70.4,,,
980013,-,,,
980014,57.9,,,
980015,29.6,,,
980016,26.8,,,
980017,55.3,,,
980018,-,,,
980019,61.9,,,
980020,-,,,
980021,52,,,
980022,-,,,
980023,-,,,
980024,31.9,,,
980025,37.3,,,
980026,17.2,,,
980028,-,,,
980030,-,,,
980031,44.1,,,
980033,-,,,
980034,-,,,
980035,30.5,,,
980036,47.4,,,
980037,-,,,
980038,-,,,
980039,-,,,
9901,-,,,
9902,-,,,
9903,-,,,
